image_path,label,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29,angle_30,angle_31,angle_32
dataset/train\plank\00000269.jpg,plank,3.8043741188402427,143.93614245654672,179.02328365413697,163.82261965332995,134.23329043558203,179.05016587581585,173.1966667207161,,,,,161.06137636193532,175.8142604532002,170.04555868286582,175.12872892460953,176.49191292091112,139.87817984436919,104.0130392628305,145.26238047317733,65.77388635994613,33.668119858315734,,,127.74539548916303,70.88378372366776,177.00361335033156,155.78851485034195,171.36014127781056,160.67259239821718,122.44209468270583,154.45949764837027,36.04167655004467,2.1068721587923345
dataset/train\plank\00000270.jpg,plank,0.1466395349607241,142.87643217042594,178.78024317840416,164.0143082012938,143.4101373945444,179.97810209843044,164.91062908331853,,,,,147.56556836567518,31.341887426725698,171.72829927188735,172.3955168554941,136.95601648728348,119.12529584655093,64.40624617355398,153.82495657046746,88.25885295564967,21.529931863155635,,,77.20267237266644,103.01687259117325,179.9980403202442,177.9851512587305,144.98954731493802,145.03331445059973,66.53370761461254,67.962958833066,15.06340155173138,17.083159145810928
dataset/train\plank\00000272.jpg,plank,8.042325645263569,71.14698501637463,179.7413454159532,179.09868511653917,117.46595977389437,172.1785379451836,141.02102031027263,,,,,92.47947715610056,90.15716296543634,156.81002395439594,154.56275638805892,172.71460369365664,168.43995622354373,80.76563787837534,63.16325387229356,77.43612538996842,109.28637757614949,,,38.92102427457735,145.7472520379095,34.27010585017362,37.39363858971093,106.86544847594206,111.20985405645816,66.14214228363595,79.34987743295524,38.1000356668629,25.19358388225547
dataset/train\plank\00000273.jpg,plank,25.301607730578286,138.54605609169272,178.68074047976134,167.0635369025277,111.27888604983335,139.72574718336313,67.06486392718857,,,,,170.74828862362233,172.96977247712985,169.29512516722033,172.25823709012462,136.22033039462588,177.33774242327678,108.30909722547725,83.3269339100255,68.41740842416773,86.42168302728464,,,95.7785263489481,107.54364746792035,178.3707580444812,176.33026678215987,176.6515821854621,166.90264821843041,175.6451413053269,167.08245960954886,1.3487363499405023,3.5707028904726643
dataset/train\plank\00000274.jpg,plank,3.20328096701853,156.1152201272231,179.53659075112307,148.68748615057254,153.13597116634963,178.26301119517166,151.5466693213901,,,,,55.43318891614841,125.30823037803495,176.38401931251943,177.4761838272468,120.05686241654462,123.38622973580185,165.86262721393828,102.16758665104396,12.051671015635172,64.98214752447021,,,67.84037894700798,104.76668093359639,171.1985966502512,171.5581774882461,120.93359860335742,111.51244985615998,52.53797280333007,45.76804828081237,14.50565551665029,11.744050576774276
dataset/train\plank\00000275.jpg,plank,4.994208068491477,115.93249949071974,178.56015001439332,159.9180358599492,123.88557798293523,179.46580023670376,154.68438949965076,,,,,51.19823122192646,127.17524384718733,81.43070897464278,75.11958670856079,173.8673611223496,171.26471627787643,119.93576347876606,76.97687233922483,49.64334654212018,80.642787988004,,,76.18577931102145,104.87886761645501,174.124513379525,174.95181452986074,153.62771996219197,156.02979564763294,50.903971645571794,56.653154171971444,38.239536973226286,35.61172650313626
dataset/train\plank\00000276.jpg,plank,2.3663434073380682,139.13467401658707,176.13295140605717,158.70748075034524,131.99041405110222,175.59962090739904,166.14788853851533,,,,,31.930920175222333,146.3800746733372,78.54376612569791,71.30783799505208,176.56725764172523,166.0833529793266,93.32099228776316,67.32094002605997,54.7879499914237,57.25157916064681,,,95.61506549836947,89.72549277355479,168.7797826337784,174.13325904580026,158.04988989579755,151.74216248013528,60.702564010445684,55.04491904307216,20.718648678273542,22.57475334673835
dataset/train\plank\00000277.jpg,plank,1.1946606903426131,145.32051479466185,179.05332087128977,152.76102985123495,144.6302629625058,178.84904986720312,151.9223516355381,,,,,19.250130879238576,157.21502713906932,179.52174796905314,173.98741157829107,111.81696338153685,127.43055902086282,156.48292938567428,75.04229649576335,18.062268678662136,81.30399166423516,,,111.65256951314682,74.3987216808257,177.58995111156943,175.29855893727665,159.03300862179026,155.86325127015664,67.43876077732736,61.132994807126686,17.706846863286643,19.056331111801022
dataset/train\plank\00000278.jpg,plank,0.9219958031953445,144.29357908884225,179.29710810041243,167.73437846988003,146.93596308578276,179.75048790586172,161.76293285561994,,,,,118.76596956942828,62.0828507673786,174.1348026330767,170.92510176032945,121.79723323244528,110.48315758458033,86.7489630688749,161.7163871297782,87.47500352905972,12.964064151100724,,,125.66700544009079,49.398003437250914,168.26613594514004,166.59916044502472,152.06070095176904,155.3957226398048,77.50723180967039,74.92538902461128,27.047624740556703,33.79679021352673
dataset/train\plank\00000279.jpg,plank,1.9969600310388853,123.47449703870079,175.20886369114723,167.45784310869848,116.89687702670165,175.65761882957133,173.69826754185462,,,,,93.38708715324434,86.61275688937981,175.36163661243393,171.4886915201221,129.3967784789168,167.03105476631848,105.6489574724584,118.7283750573208,67.12554575656816,41.92819668305201,,,94.51987177866279,80.50751361471684,164.53716993766582,176.44821657475168,161.84193599049442,131.8066177923974,72.17637755671085,85.17346298122315,21.418188382956345,15.873817485897778
dataset/train\plank\00000281.jpg,plank,0.956285017028366,148.5706234197056,176.84412882147885,161.0976148592197,152.00982765648055,177.6924967957937,156.58605436782105,,,,,137.87216361971528,44.939011728405376,173.86267744897995,173.3490766203373,156.31123572768465,136.5307910854478,141.11449267667342,151.64696998592885,16.435268724972563,20.885875086790982,,,63.64844386059115,119.07441647683757,173.89202201616578,170.6765763885696,128.69904831887348,133.6980642577946,64.8178777232381,67.38172654888392,17.092328678554903,19.43603053960538
dataset/train\plank\00000282.jpg,plank,0.7229807539226726,149.09814336690556,179.87279601403426,153.04253195743118,145.01554603287408,178.47117965861142,153.53114318085315,,,,,29.72175510038067,152.28531684098587,169.22145279834,173.0844367377592,76.52625766711662,117.97636531106227,112.41141188986379,80.19682880671733,55.44420560087208,71.62170601332257,,,113.81122974628609,68.2561409008357,179.40636266073776,179.62664374612942,144.79235534067342,149.257926521236,58.932199826668594,59.29922392844819,14.961497759681835,18.696465512792802
dataset/train\plank\00000283.jpg,plank,8.767332889670747,137.10949346655957,176.50876608065104,154.89413944821968,136.68333385739925,177.98661048737821,163.92978843378418,,,,,178.1164542715208,169.63036280881147,178.2939071313052,177.52451338864768,162.73739651975006,139.12126495084914,73.42166231483675,119.25210738393137,94.68929442395576,58.44987073645139,,,121.58846806731944,78.554841590859,175.61760405944955,171.96230734342478,143.85297999631834,172.24268000599503,77.81892158377768,142.24006665922138,23.40767813021087,13.044599978767785
dataset/train\plank\00000284.jpg,plank,0.3092395227342103,137.5715601893232,176.25858203026294,155.38846623168337,133.10971273832502,172.80693918341922,158.86397524851623,,,,,120.11276228862181,59.38018414190775,178.34824148406327,179.8491716051908,130.86865050458798,93.63478011136205,93.5856959515886,123.22513324144222,71.2584039032909,46.203350853130935,,,22.12333061710844,158.4929143691747,168.29576279818534,171.72342554695797,154.52563818631623,149.1513979777068,56.428387400360215,57.48511560107264,21.67358133328188,23.516277466979545
dataset/train\plank\00000287.jpg,plank,3.4115155021078287,132.92415629138256,179.61360152221866,168.1082967740376,143.29823454777303,178.47093941671415,160.34004877211189,,,,,39.229562479439906,141.55808647098715,179.81841967543625,179.6376358258047,77.60205603258574,111.2421311552956,139.2765769805409,90.79248333296442,30.05509909222362,69.83420376584952,,,109.82444520716291,73.31084379742002,175.56887307206148,177.03111432428307,158.103436471743,158.40620332800543,63.534987404632055,60.35841829650661,19.601941732856314,20.88502529388398
dataset/train\plank\00000288.jpg,plank,8.237422584494972,153.029961826727,178.63545982625558,151.87627109568407,149.258253623853,179.87265729612778,163.67893401548213,,,,,54.08845325357286,126.13787782231037,177.45351175003609,178.16995690512118,110.02895113434866,117.80776465576896,156.14381178044258,91.57437786149387,18.727083357427276,70.09508781208407,,,104.18983392209593,76.03875939511992,178.0360422231409,178.71633343884594,147.3682587892706,137.86499445692522,75.21077212244174,66.69706967398803,15.91949025827747,15.578564203610238
dataset/train\plank\00000289.jpg,plank,2.6866711953157694,145.76119487989,177.69921232148008,163.99770599573733,144.1784653995331,179.3287270186305,163.1310721545906,,,,,5.741649062866246,173.89013948927317,175.93980419849424,174.72886828769384,109.0253220180463,114.71745365992497,149.9179730586283,90.50938478459562,25.341207175325145,69.36270530737079,,,131.62804537929208,50.14790104660944,164.72597874826337,168.48500178078515,147.88321370247422,147.26201303315796,53.34414841175891,52.136130229194066,16.65487234460847,15.445161755647133
dataset/train\plank\00000290.png,plank,5.373626670634063,95.98354330817293,175.11828776075092,158.77099463197513,106.82788645175025,175.9958497513251,150.4490183505116,,,,,29.205457650177916,152.02160372146315,121.4326645764351,112.77570470734464,149.21246878071088,174.81556008874972,115.2225552422451,93.24075757621428,51.751893637880855,61.18517394922272,,,154.09765746002464,27.74444391732632,178.7922681560565,175.74484147683833,168.9967617807159,156.06879767138724,83.59628763902391,69.908566099472,26.94497032253906,23.622296017972648
dataset/train\plank\00000291.jpg,plank,1.9013858371321581,153.7044227690681,177.3794703335071,166.08405078897877,157.78303381768663,177.67683385227443,161.21742831598186,,,,,74.24612490305562,106.14084982296878,85.50068328336631,78.26627945899796,171.38514792967555,178.3347485748575,132.52715626462725,93.93942978250574,34.116963762566044,46.047962208641856,,,95.25914341571898,85.84469629793064,170.10264915257787,170.8550184397454,143.73857221434636,140.54104173351755,53.795795699820715,47.230475827174864,11.144920507859403,11.29723796390127
dataset/train\plank\00000292.jpg,plank,0.06221289717644038,136.7450968879148,178.763909280706,160.7573169259175,130.63467955594336,179.2486352622683,164.42149177459558,,,,,129.87043260294791,62.60802656724656,176.35693803974695,169.3841099131464,144.67522257822202,142.7409484092791,97.8104185777011,132.67687547698554,59.92331832921819,38.842115929619126,,,91.14645067043435,90.51742602243958,175.70980757559528,173.87510799223196,123.84611660805683,141.40778386957686,77.67543540480322,79.62027421188363,14.172700947466408,19.213143329927032
dataset/train\plank\00000293.jpg,plank,4.578173801878922,131.8162010674562,179.7090540378895,157.39598628145362,133.35697425485233,177.53841389818507,161.74343894848212,,,,,44.54089100869001,135.98330942408825,174.54009126650857,174.36338991890986,92.57560285048622,116.48873638132385,152.91349648475438,98.64830713463509,20.233038351734475,62.95437055603255,,,96.71626706906288,83.66594880566487,176.3441725482273,174.26830225197068,149.6760517116589,151.04806177943908,53.24008584963459,56.94915864350735,27.75689704781883,27.274319127954808
dataset/train\plank\00000294.png,plank,48.88889671878854,140.04871133489917,174.70191740316352,151.4721274710737,92.3314909956096,177.59193675984818,66.60923386276657,,,,,85.95454386527425,104.91905880924492,172.38454318430627,177.94179405961194,174.59727304973805,136.2780362824778,89.39861814241901,94.12006525560243,60.02015617732777,76.82343314476898,,,67.50676960614634,114.22698806993549,171.04015369744465,154.783929643632,129.4195911939585,137.65800658620685,68.40848587675151,66.59847324790118,11.04683665460983,15.04785036129439
dataset/train\plank\00000295.jpg,plank,4.049721593241012,147.8480813889661,178.6944208708276,156.98904519750013,140.94568736690607,177.6462976752537,168.58854314441578,,,,,143.1175594101497,36.24739590885035,177.80475540939196,178.84636239446107,136.7179957208282,94.85352335617289,53.508962199239726,106.12906737027028,107.45909739658953,37.50808224684909,,,57.04344675387077,131.55440332450277,178.52294811571585,177.78893977219002,137.95152580983708,139.54419556229698,60.06178712544049,68.86177816182847,17.17914118084034,14.648658178993612
dataset/train\plank\00000296.jpg,plank,19.216440941955653,150.7121103101729,179.8039292897925,166.47007320243122,71.9145803134326,169.83107888154012,14.4741664596876,,,,,175.08815728048035,175.78653885897106,177.36454863097396,177.02824716233468,145.00462844788197,179.14848248723743,159.51625535995166,28.36242694672725,18.424987529948737,148.3893611270438,,,98.0279241156931,106.59802590004982,179.9891491903322,174.40222232944342,154.41767772502428,165.53817908853236,152.60411427340665,54.0286599628613,4.997575002305669,35.84034534968396
dataset/train\plank\00000297.jpg,plank,2.74425922037649,137.51394977851956,179.94373518331545,160.92884594256796,131.03610282914897,179.97511457015437,163.94319429077106,,,,,125.9312767971018,58.45433552567688,178.88420350656887,175.75743472118876,148.8143934197279,146.10435489593934,74.78077631107419,161.40706196130748,89.50184723958992,14.546195926486858,,,82.97802392094906,98.3116566391762,168.7927426183609,173.01695470967297,147.40831181893356,147.32511376510564,61.01538184792401,60.748498468319795,25.85605359727677,24.84320822305608
dataset/train\plank\00000298.jpg,plank,4.097682433115215,132.25085843851704,179.54508745052334,154.24840222837105,128.57939864678826,177.74754571732848,160.7605073024236,,,,,43.69241557525047,134.5727494888279,179.96948578200178,176.80667806809083,151.31193871189808,137.6952118038331,1.8639358330892326,35.920245595434935,177.70719535938528,139.2839395229426,,,159.15747192276783,22.13316628053635,177.7068244864481,174.01037163397393,134.4591050832968,121.74944132872369,58.306834170857414,51.490453510967214,22.080657388286856,16.492463197783646
dataset/train\plank\00000299.jpg,plank,29.346953715382305,122.57373866678294,179.5680710340032,166.61375081375763,122.38822522074288,161.45260871789796,36.54541947743428,,,,,173.31394672632774,167.20213802898343,179.39908919032138,175.91068330753754,136.22583191247384,179.59610705491295,68.99806991621604,130.58627398297287,28.096850591121456,42.66351868794138,,,84.69163906161081,117.3203172887776,160.12819895267327,166.1782072210442,135.84867069513612,131.66649221040007,86.29681663498032,85.67927842524023,17.46708165043853,29.113001069314876
dataset/train\plank\00000300.jpg,plank,0.3092395227342103,137.5715601893232,176.25858203026294,155.38846623168337,133.10971273832502,172.80693918341922,158.86397524851623,,,,,120.11276228862181,59.38018414190775,178.34824148406327,179.8491716051908,130.86865050458798,93.63478011136205,93.5856959515886,123.22513324144222,71.2584039032909,46.203350853130935,,,22.12333061710844,158.4929143691747,168.29576279818534,171.72342554695797,154.52563818631623,149.1513979777068,56.428387400360215,57.48511560107264,21.67358133328188,23.516277466979545
dataset/train\plank\00000301.jpg,plank,37.58416900195229,137.60819642637338,178.4817495853405,164.64280822052027,76.32560851473622,178.63244250230562,24.7643386456438,,,,,172.6451189450246,179.98041560874609,169.14559215152318,167.27826300858985,131.02316154773362,176.45771180179614,157.3342700378452,116.53643939153085,20.298727924082307,55.43428940591004,,,102.93375501029658,99.58208881992468,83.3302539982862,178.03161776685306,133.00452470920774,159.7027462973853,68.79397653277489,168.56559364991412,25.912506532117234,4.727262714503313
dataset/train\plank\00000302.jpg,plank,1.3910525672760738,145.9065429213576,178.64275702618485,162.37625234754344,138.600943678547,174.91701711388552,162.8289373577841,,,,,149.3636762146176,29.132054431143963,178.34685350725985,175.97833667101594,167.0599701774979,138.744013798275,35.95115119303588,76.23511052800434,136.44511117092785,99.18775719303697,,,101.9634340947563,81.59871995110349,177.1919634607999,179.38927282420815,136.90344530074688,148.48122818310753,82.26139930887206,94.2223334198021,24.468069139776695,25.247646841347013
dataset/train\plank\00000303.jpg,plank,0.13632437135428507,155.38540617885968,179.11437990388998,171.55609637222634,155.31925152897367,179.81807539025675,170.91128367634877,,,,,165.07802898248195,14.866161161991059,177.84570408302395,177.88403068532628,116.93304775738635,93.73950192850714,76.22826512946082,110.6921402409849,68.33914366155149,46.740019229912924,,,55.087359749281866,128.5302195710199,169.51305305204866,165.52627764446675,117.75181003640559,121.15968471187401,53.95205265696792,61.69098228503521,12.247809867232426,10.306065509091304
dataset/train\plank\00000304.jpg,plank,3.7859828798781967,118.46888017138085,176.36792179563037,165.7958250839398,134.72510256744167,175.03409747062764,148.3030046219187,,,,,72.47675123731976,111.49933573464702,169.9402668474174,171.81482480230014,84.58116674041493,118.97417332812006,121.45520342914419,78.05875789168658,36.90024076219773,91.95368327232204,,,16.09408384466375,157.87905676120613,174.75809998549929,174.30335993956487,155.02231049175163,147.07222746986733,62.71839014496112,54.81969419515399,41.381107310498635,42.12591452839191
dataset/train\plank\00000305.jpg,plank,59.214160905832756,125.1564811513606,178.62477708263148,149.7467085912506,121.42398985978441,178.499513316621,169.97233336286806,,,,,176.97402396839146,179.8206171904623,174.0939825994935,175.16232882149578,121.4533651993599,177.1750487789307,173.27912510430613,86.77743107228245,6.1483766094579595,85.02249718179807,,,112.3547546493894,85.32159158724049,176.97471716377714,176.94461680738826,175.3510781353784,165.7391275038428,162.47992339552422,145.7883132784836,3.8865389737554965,8.795910770939862
dataset/train\plank\00000306.jpg,plank,17.547407039353036,127.6494479148008,174.80992626779457,170.81188736543402,145.6463640703649,178.2001834194576,169.0761481505509,,,,,172.70237711594638,178.1902580016078,177.89064458452654,175.90492580394437,172.04207993379,138.30131535157108,88.2995508951191,48.916839705131125,83.66704416855593,127.46532346989524,,,118.15963949402892,86.93362708938787,175.44751166855445,170.80668357383675,160.6463565648502,165.22955717858292,135.3989243759493,139.59263451515,21.917398127211783,19.40820623991788
dataset/train\plank\00000307.png,plank,1.5710672516181288,118.39965147668566,179.55092300675759,163.14791053024916,128.06230314650293,178.57243250499627,152.20414424428157,,,,,174.58206710332274,5.077535594109859,171.85317748531511,171.11815653958334,116.56123278870537,103.97443645136258,94.49498991769137,147.115238324183,67.1115251333217,28.575788447249938,,,31.515736544502268,148.7185259705704,132.44676975523467,91.79485167255619,126.89556110269284,146.34346248258,69.83042030178973,59.74586194774159,17.874441492955725,19.1773816809082
dataset/train\plank\00000308.jpg,plank,57.27819237920928,135.71274152769737,179.8741352598087,169.76969011267914,113.15347485509875,179.59694363938246,168.6635523388542,,,,,84.62240209887644,156.57433733293584,177.887897501114,174.24550229719958,178.9803168869021,145.5553584425474,97.18861385139431,33.35191872272703,67.77807598796457,135.5904776683079,,,114.99485044903263,82.51491345247376,175.7516451455679,175.24994598132986,179.2134226918109,159.00833024530763,179.0891401322952,151.65876126190983,0.149501482863432,2.8710644947212836
dataset/train\plank\00000309.jpg,plank,7.572601273360206,123.34976456493249,179.8389880407106,154.75427650072842,124.54891153220777,179.8815730370644,160.90735493833668,,,,,174.87138282696685,32.25943071190177,148.69557319678705,128.40370932596252,163.2173168331012,169.6279213734633,16.240853961985806,72.43885580464084,151.95761070412289,80.77379944685892,,,104.69582156304465,76.91697307153558,177.82629382676836,175.8947329011313,150.26778151132137,149.18096367080912,68.9116745764493,47.97725168947684,31.313083195669883,33.054272565302334
dataset/train\plank\00000310.jpg,plank,52.61518864795691,124.6397114424986,178.06868337561457,132.71621793643646,114.45459234347837,178.24991188189537,155.69980714162494,,,,,171.94520053909622,177.12025343594277,177.34926248638453,173.09722824617242,127.80994327610911,174.9683658203254,141.96252203394278,104.12074180651832,33.86638992650326,65.91267909657776,,,103.59786392186082,92.19588563354358,176.32948791430633,176.7657752411782,178.77381491534632,175.7485984553174,176.63814216346185,161.60763874464536,0.7951206944611955,4.783043580401705
dataset/train\plank\00000311.jpg,plank,63.18231421786357,128.53917598343082,179.44970226825848,163.82710014094127,111.98003214051408,177.37397373371914,104.41574597119524,,,,,152.74633181375037,166.22711237004745,172.85109774315387,171.56159632120062,168.36914263289233,112.94814020682318,164.41530172407406,43.59974843439823,14.378197050974583,134.1138723904104,,,130.0122244258353,75.88662068615987,172.25705647473464,175.32579479412763,122.76816665580294,168.1652920819474,44.374571084932825,156.6728041106517,21.18015044090072,6.827258941915199
dataset/train\plank\00000312.jpg,plank,0.5649925165045647,142.6159608866707,179.3102626428869,166.3793035164715,141.45489994998468,179.14951902770326,163.55387812535702,,,,,154.8465536772056,26.797874867339456,174.58332684077234,173.53233846354064,155.99398032518735,174.58882428072965,84.16977118872794,129.9632975717701,83.72892128070377,46.870440167307486,,,78.77063862751466,107.46544403371321,176.31520299268757,177.70230676512094,141.31019370175443,143.94550817025433,73.07921166722207,60.14413206552069,26.844863873889224,29.75277805997336
dataset/train\plank\00000313.jpg,plank,4.132202139584238,147.5407413496957,179.75162733560254,162.44476286823254,149.03638113946337,179.82385772012591,163.21438298754262,,,,,66.13111141151978,115.07075055547236,171.90753688043745,172.90408583282905,113.64229161495025,121.27538634079261,162.75458011875702,92.4061459704987,13.86247265162119,67.11294280767903,,,109.9824236473774,68.5159464897268,176.94372658531657,179.11428899958625,137.82849328822826,133.22857330961818,71.42417341443213,65.35565773620105,15.015917636797598,14.248370650899501
dataset/train\plank\00000314.jpg,plank,36.83168131403549,135.67179732322842,178.96643350054507,171.4909948225543,112.23566525563965,177.25988364634904,22.373819152830855,,,,,170.50813748276408,160.558526541778,175.10085772157464,175.38511443634974,123.23785719920213,176.28941779252415,176.60013756741512,42.32589337284734,2.8495835117952844,133.6513057268699,,,82.83861170001987,115.58151772864417,175.8226907080056,172.00650790625022,156.98203912035714,153.68723114127886,101.86276768484097,70.93997655512425,33.61089535901205,21.207501409343397
dataset/train\plank\00000315.jpg,plank,35.867009750498724,109.49674106455937,176.01907435058607,125.65412806066347,97.83616078488822,177.47962015514287,120.42248093668246,,,,,94.54313060600414,98.40667530636449,1.9094291598738584,6.223262298821902,175.64767105017907,167.41843291605858,178.2823358391792,179.19654699101602,1.2133301122935192,0.6012879833588584,,,99.51040502360891,88.64721653268873,177.01253182526423,177.35946246849844,159.55354531421068,164.57018663698062,140.672787733335,152.48148731788092,11.825231960240774,6.949518834266078
dataset/train\plank\00000316.jpg,plank,6.244537942563407,140.3005951684968,177.9821190773146,157.37931311133474,131.2085022991318,178.23867733386425,157.67299505447383,,,,,167.01214755578224,100.84870024844199,173.30262197525175,156.51412500505415,151.57647936244504,174.65097381980422,166.17015341806473,178.18319107268522,12.849854897277682,1.4072570038471657,,,89.65434887046291,95.54516775039698,178.01900939403203,27.944347502694736,155.18262941075065,138.7101525562383,131.05057568505688,107.94728649515245,13.944267069351648,19.05359150456865
dataset/train\plank\00000317.jpg,plank,31.36795857740373,46.83803997049734,177.9660966963133,51.02013605788242,145.13855674268072,179.84079659473278,160.4508214913891,,,,,178.59018913902517,173.87024160527812,173.0754314430905,170.1075656641231,169.9903468797676,139.48407719162455,62.415738138723434,96.06709041657558,106.53709854657575,73.49728319653013,,,118.14952846155188,84.29673030670222,173.8548733370873,177.5580836111796,157.9055130704407,135.6773185401729,51.83406606787264,66.64095566400732,36.05110126871828,18.818651324200527
dataset/train\plank\00000318.jpg,plank,0.1082173352591886,147.51175901962185,179.67813588532604,157.37497108759536,146.83844507981286,178.97061872976903,160.0172629315545,,,,,96.96364319676943,81.5184411086584,172.80251242057003,174.0210290527308,132.609943731581,119.90216475694905,85.37651935701027,173.73548236963217,74.48223793409704,5.3187081119395465,,,57.736221250671235,120.65204689710825,169.5304075809935,167.79058385298077,136.15721800362596,146.01987893108137,52.39205472100429,60.915907756834414,13.067840411310797,13.687629475886716
dataset/train\plank\00000319.jpg,plank,7.072359551325546,133.46855753528092,173.21255499433045,145.3546014418469,120.3179371216656,174.7443093177693,161.54396079049565,,,,,11.832301521939325,178.26758694708604,90.81341743748777,88.68005286231777,160.52396089501082,169.478958975215,127.09820005938819,80.96466312182827,46.38423517097866,71.49855507934367,,,74.1923195574133,97.41123559949973,177.88128895852316,175.57652350110865,146.99045831972947,168.02198471567223,69.09143750829166,139.82956879857122,24.704641400461668,10.76182684236502
dataset/train\plank\00000320.jpg,plank,2.205534081257227,122.3327817628506,170.4373447665624,147.31422328350263,130.51582874480627,175.00583835957667,136.90640520469807,,,,,18.45343784205382,163.55763367948825,179.8041207752251,179.8821439840351,88.54652561879497,115.06148350567855,137.6221525896436,96.04510284983604,29.38848380995522,64.53186206532213,,,97.90938273869773,83.79508690321438,172.95228041619907,176.12142602512805,162.05612106462414,151.12442020533464,74.12858811121322,58.35122612608129,19.599040056638643,16.379850816395344
dataset/train\plank\00000321.jpg,plank,0.8630187162510288,136.0992413548154,178.2225052676491,170.049775228006,146.13744532288058,177.02016064921094,158.8898382345883,,,,,135.27503141183183,43.97614366987792,175.10782171313457,177.6859012214012,119.66658150930769,92.45903625675243,82.2913909197424,135.60962049414988,76.35477739723697,35.741542864602536,,,104.20154264150734,79.88547886381342,176.89486680263764,172.57160645102732,141.99502671081345,134.98495910976018,76.00622651131107,70.1506822247173,17.026132642793222,17.725596795405036
dataset/train\plank\00000322.png,plank,74.78960131088945,103.54983515083701,179.9163309976786,157.29097644236217,151.26461119466217,177.41832568640518,136.93505244666952,,,,,163.5716201006523,81.11592838844749,6.787013283582194,175.56053982558308,1.0043325039895865,179.28034387340242,18.327086619298264,104.82714298824055,10.091565156527672,49.27699069225908,,,75.74809968404192,132.79696025007732,167.28391871737412,175.9532253914031,179.2665578317629,161.08851585717468,161.58079766026023,122.30719431351679,5.33642061660326,14.700870544113059
dataset/train\plank\00000323.jpg,plank,65.19211014274475,120.26611470477445,179.66114915941486,175.9795966734227,123.05623645834753,178.19218653668835,163.6134309198283,,,,,179.52140883353582,172.78624809802926,173.98954308394158,172.35431353686752,176.6008193185959,167.15402951370007,10.239116723649225,148.54621519777007,166.7760539628567,27.93670454700093,,,105.02217312574234,97.9226594038983,170.19115482801524,36.160011083706586,145.30955744010282,145.8809962926161,95.09376893919878,84.37754266981257,21.514532305672045,25.96555308517632
dataset/train\plank\00000324.jpg,plank,1.3446897168288938,153.4282469295009,178.97723122961264,167.276181615538,154.5012333354502,179.2009892148696,166.62324386908674,,,,,156.68773639034168,21.91051687222247,89.17228954254934,99.33574683700225,172.62832789711047,176.61415173359282,83.70393672141817,74.840209290612,55.41197630862759,80.9076092391254,,,55.9889205923769,126.95176932319038,111.01984670242763,108.42363249837261,155.58338919731835,158.49290438956237,25.54925519095741,31.321745801778807,10.332272585248552,10.752365767436896
dataset/train\plank\00000325.jpg,plank,75.88998094315568,129.91459985326864,178.4503516420705,161.49205464699364,127.31660702873543,176.3972588727513,167.72826600918881,,,,,170.01575879170062,176.62029044403758,174.62067753646645,173.7917512118385,129.4465363327236,177.76343921742918,151.0537606795356,112.53722998620444,25.854332469458683,58.7837825149831,,,86.5656737189848,113.81755461396178,179.20115918257267,172.94834012117025,178.52082582275983,159.02840421886427,170.40814323951366,142.25491434220854,2.022987636603557,7.6683308047942615
dataset/train\plank\00000326.jpg,plank,59.37675554045884,133.84525442810718,179.89001794336056,140.07855928465366,105.6225950750198,178.90816475788012,130.62503529707132,,,,,165.76676710601154,163.2214239118697,175.62716570537128,173.19724841379707,176.70807707951025,148.27647093473905,93.61493020819009,86.17398071375136,83.57715784292928,74.82701507202506,,,122.16356749061643,79.1993789656022,172.5980684586849,175.84688462888366,164.0063708473032,175.88313569044115,128.87836180687592,53.770383320580244,15.215081207134967,109.4446198327763
dataset/train\plank\00000327.jpg,plank,1.982391016917263,83.54139783473312,174.5312814530328,173.33922826610598,109.51168625278925,177.75608897702293,153.39992747525253,,,,,78.2380786549651,100.3701942044058,91.18550368993584,72.3876391844546,147.9867340961215,176.77991167715732,149.55801367335823,83.04863721908939,26.51355178842977,65.26744065691469,,,67.4713820145921,114.90399488465049,169.35595416326066,170.5568163982312,164.71506113489326,118.67060855920336,79.8201606429293,48.054930989568895,31.839666146467444,12.818257922633762
dataset/train\plank\00000328.jpg,plank,5.782450059450808,129.67889935160161,178.815268231165,158.33031176350744,133.42416078502322,177.56700857363245,146.39295039445787,,,,,148.61076296003105,33.65127154540838,179.31555143273889,175.4913738474552,148.02697485977936,153.30092376319803,62.68644474920394,141.72618655801833,104.17532556782038,35.95201215619336,,,92.12223573142491,90.99714245369312,174.48939898346362,174.0510856357285,130.6302220466112,136.8433618818128,72.11027992326993,70.93400285173765,31.527789899253705,34.45731526909056
dataset/train\plank\00000329.jpg,plank,24.936396797102347,134.4706076487422,179.09576972261243,162.66536313270277,94.62111832367974,144.98152907155463,35.68226788319609,,,,,168.7485014757524,177.8356514036205,175.2784173313522,179.12388818057525,118.22506476008603,167.85553753766982,160.83718430523484,123.67204925784118,15.884516604567763,48.73508883704415,,,116.27498723883332,80.9595443369704,178.91584153639178,176.0636069024469,174.0220723568032,164.93068314675094,165.07219950680906,146.41640753687736,3.404548733063492,8.915848804639674
